signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-08-21,2023-08-22,319.33965168167043,316.357177734375,NEUTRAL_SIGNAL,0.5190918677327372,0.4037176306779034,True,0.0,HOLD,10000.0,0,0.0,10000.0,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.40, confidence=0.52, probability_margin=0.12, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-08-22,2023-08-23,317.69140993027924,320.81121826171875,NEUTRAL_SIGNAL,0.8018579456026675,0.017228536162946458,True,0.0,HOLD,10000.0,0,0.0,10000.0,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.02, confidence=0.80, probability_margin=0.62, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-08-23,2023-08-24,326.5505151261544,313.9142761230469,NEUTRAL_SIGNAL,0.4078703959336602,0.33841682813075,True,0.0,HOLD,10000.0,0,0.0,10000.0,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.34, confidence=0.41, probability_margin=0.07, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-08-24,2023-08-25,315.38584778918505,316.8672790527344,BULLISH_SIGNAL,0.8906571485887093,0.8906571485887093,True,0.6056127086021498,BUY,3998.677399177939,19,6020.478302001953,10019.155701179892,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.89, confidence=0.89, probability_margin=0.79, trend_filter_passed=True, rule=bullish_signal, target_allocation=60.56%."
2023-08-25,2023-08-28,319.4966275172615,317.57373046875,NEUTRAL_SIGNAL,0.45653900964834393,0.45023288484917173,True,0.6028769096839058,HOLD,3998.677399177939,19,6033.90087890625,10032.57827808419,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.45, confidence=0.46, probability_margin=0.01, trend_filter_passed=True, rule=neutral_hold, target_allocation=60.29%."
2023-08-28,2023-08-29,315.78819669105656,322.1946105957031,NEUTRAL_SIGNAL,0.9648844016017728,0.011784707635984213,True,0.6000783960934118,HOLD,3998.677399177939,19,6121.697601318359,10120.375000496299,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.01, confidence=0.96, probability_margin=0.94, trend_filter_passed=True, rule=neutral_hold, target_allocation=60.01%."
2023-08-29,2023-08-30,322.4496587032038,322.5673828125,BEARISH_SIGNAL,0.8117438934043117,0.1344216602957171,True,0.0,EXIT TO CASH,10116.03416253753,0,0.0,10116.03416253753,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.13, confidence=0.81, probability_margin=0.68, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-08-30,2023-08-31,322.9696033369281,321.5568542480469,BEARISH_SIGNAL,0.6618778580525839,0.08461341789364929,True,0.0,HOLD,10116.03416253753,0,0.0,10116.03416253753,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.08, confidence=0.66, probability_margin=0.41, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-08-31,2023-09-01,325.0396597293619,322.4398193359375,BULLISH_SIGNAL,0.5999461742640568,0.5999461742640568,True,0.08879319869165653,BUY,9464.979399059957,2,644.879638671875,10109.859037731832,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.60, confidence=0.60, probability_margin=0.40, trend_filter_passed=True, rule=bullish_signal, target_allocation=8.88%."
2023-09-01,2023-09-05,322.77336861557694,327.23724365234375,BULLISH_SIGNAL,0.4724847596644992,0.4724847596644992,True,0.06384897566448136,HOLD,9464.979399059957,2,654.4744873046875,10119.453886364645,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.47, confidence=0.47, probability_margin=0.08, trend_filter_passed=True, rule=neutral_hold, target_allocation=6.38%."
2023-09-05,2023-09-06,327.0705236753987,326.5799865722656,BULLISH_SIGNAL,0.6937199995947624,0.6937199995947624,True,0.25550222150179974,BUY,7827.172934079089,7,2286.0599060058594,10113.232840084947,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.69, confidence=0.69, probability_margin=0.40, trend_filter_passed=True, rule=bullish_signal, target_allocation=25.55%."
2023-09-06,2023-09-07,325.02005529596454,323.6661682128906,BEARISH_SIGNAL,0.4892994146734121,0.2394751597241139,True,0.0,EXIT TO CASH,10098.901748140426,0,0.0,10098.901748140426,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.24, confidence=0.49, probability_margin=0.22, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-09-07,2023-09-08,323.8427514132207,327.9436340332031,BEARISH_SIGNAL,0.7602748775882621,0.12396083709634174,True,0.0,HOLD,10098.901748140426,0,0.0,10098.901748140426,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.12, confidence=0.76, probability_margin=0.64, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-09-08,2023-09-11,330.8574560496714,331.5442199707031,BULLISH_SIGNAL,0.9077273683074998,0.9077273683074998,True,0.6359597658799996,BUY,3803.1775025534216,19,6299.340179443359,10102.517681996782,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.91, confidence=0.91, probability_margin=0.85, trend_filter_passed=True, rule=bullish_signal, target_allocation=63.60%."
2023-09-11,2023-09-12,329.46433515175244,325.490966796875,NEUTRAL_SIGNAL,0.6048838158169384,0.3383200883983689,True,0.6220632463956924,HOLD,3803.1775025534216,19,6184.328369140625,9987.505871694048,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.34, confidence=0.60, probability_margin=0.27, trend_filter_passed=True, rule=neutral_hold, target_allocation=62.21%."
2023-09-12,2023-09-13,325.0396659724569,329.69976806640625,BULLISH_SIGNAL,0.6908597019771944,0.6908597019771944,True,0.2504172479594566,REDUCE,7697.8047304733955,7,2307.8983764648438,10005.70310693824,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.69, confidence=0.69, probability_margin=0.47, trend_filter_passed=True, rule=bullish_signal, target_allocation=25.04%."
2023-09-13,2023-09-14,332.73132139955476,332.28985595703125,BULLISH_SIGNAL,0.8032357520743248,0.8032357520743248,True,0.4501968925765775,BUY,5698.421221989507,13,4319.768127441406,10018.189349430913,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.80, confidence=0.80, probability_margin=0.67, trend_filter_passed=True, rule=bullish_signal, target_allocation=45.02%."
2023-09-14,2023-09-15,330.54351516502703,323.9703063964844,BULLISH_SIGNAL,0.91222326972169,0.91222326972169,True,0.6439524795052267,BUY,3712.1842477323144,19,6155.435821533203,9867.620069265518,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.91, confidence=0.91, probability_margin=0.84, trend_filter_passed=True, rule=bullish_signal, target_allocation=64.40%."
2023-09-15,2023-09-18,321.59608191122635,322.8322448730469,BULLISH_SIGNAL,0.6440431314647195,0.6440431314647195,True,0.16718778927061234,REDUCE,8207.778127941921,5,1614.1612243652344,9821.939352307156,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.64, confidence=0.64, probability_margin=0.32, trend_filter_passed=True, rule=bullish_signal, target_allocation=16.72%."
2023-09-18,2023-09-19,319.9969481018416,322.42999267578125,BEARISH_SIGNAL,0.5580284489809713,0.003163462128794136,True,0.0,EXIT TO CASH,9805.363691332735,0,0.0,9805.363691332735,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.00, confidence=0.56, probability_margin=0.12, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-09-19,2023-09-20,323.27370381191565,314.6990966796875,BEARISH_SIGNAL,0.9612686724941027,0.0030284948431344846,True,0.0,HOLD,9805.363691332735,0,0.0,9805.363691332735,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.00, confidence=0.96, probability_margin=0.93, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-09-20,2023-09-21,313.21772575271143,313.48260498046875,NEUTRAL_SIGNAL,0.7509576752270619,0.2474823617290367,True,0.0,HOLD,9805.363691332735,0,0.0,9805.363691332735,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.25, confidence=0.75, probability_margin=0.50, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-09-21,2023-09-22,315.23874198409163,311.01031494140625,NEUTRAL_SIGNAL,0.7849213270863824,0.18428174277137077,True,0.0,HOLD,9805.363691332735,0,0.0,9805.363691332735,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.18, confidence=0.78, probability_margin=0.60, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-09-22,2023-09-25,310.5983019329907,311.53033447265625,BULLISH_SIGNAL,0.6537410315810057,0.6537410315810057,True,0.18442850058845456,BUY,8250.041917907529,5,1557.6516723632812,9807.69359027081,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.65, confidence=0.65, probability_margin=0.38, trend_filter_passed=True, rule=bullish_signal, target_allocation=18.44%."
2023-09-25,2023-09-26,309.1659156883459,306.2325134277344,BEARISH_SIGNAL,0.5524064690195937,0.03436671808750427,True,0.0,EXIT TO CASH,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.03, confidence=0.55, probability_margin=0.14, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-09-26,2023-09-27,306.3894315511619,306.87017822265625,NEUTRAL_SIGNAL,0.9142419364942354,0.07590433780708852,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.08, confidence=0.91, probability_margin=0.84, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-09-27,2023-09-28,305.10423119085175,307.7041015625,NEUTRAL_SIGNAL,0.4758624499701518,0.35696100244833523,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.36, confidence=0.48, probability_margin=0.12, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-09-28,2023-09-29,311.73631826659,309.774169921875,NEUTRAL_SIGNAL,0.6346879017099051,0.28422852409734145,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.28, confidence=0.63, probability_margin=0.35, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-09-29,2023-10-02,310.29416711870357,315.7096862792969,NEUTRAL_SIGNAL,0.6066004945099759,0.33639593815863345,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.34, confidence=0.61, probability_margin=0.27, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-10-02,2023-10-03,314.7580581543042,307.4588928222656,BULLISH_SIGNAL,0.4441298811470693,0.4441298811470693,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.44, confidence=0.44, probability_margin=0.02, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-10-03,2023-10-04,308.0867125300766,312.92340087890625,BEARISH_SIGNAL,0.45073006716661657,0.17424011260149092,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.17, confidence=0.45, probability_margin=0.08, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-10-04,2023-10-05,313.05094717371253,313.3158264160156,BEARISH_SIGNAL,0.6327650052876408,0.1218717273433862,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.12, confidence=0.63, probability_margin=0.39, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-10-05,2023-10-06,310.5589896881692,321.0663146972656,BEARISH_SIGNAL,0.5866677518028854,0.0437416218274967,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.04, confidence=0.59, probability_margin=0.22, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-10-06,2023-10-09,318.60385781984473,323.5779113769531,BEARISH_SIGNAL,0.5097816688105195,0.06751661853278136,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.07, confidence=0.51, probability_margin=0.09, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
2023-10-09,2023-10-10,324.6962643518777,322.1749267578125,NEUTRAL_SIGNAL,0.8492813487864405,0.11825213338847394,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.12, confidence=0.85, probability_margin=0.73, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-10-10,2023-10-11,324.9415409038971,326.128662109375,NEUTRAL_SIGNAL,0.8125010696912581,0.07965225153288377,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.08, confidence=0.81, probability_margin=0.70, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-10-11,2023-10-12,324.31365647453015,324.8924865722656,NEUTRAL_SIGNAL,0.8505610520256883,0.12865717545745822,True,0.0,HOLD,9793.553524896384,0,0.0,9793.553524896384,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.13, confidence=0.85, probability_margin=0.72, trend_filter_passed=True, rule=neutral_hold, target_allocation=0.00%."
2023-10-12,2023-10-13,326.08945496838265,321.5274658203125,BULLISH_SIGNAL,0.9067258453641511,0.9067258453641511,True,0.6341792806473798,BUY,3588.5572331806934,19,6109.0218505859375,9697.579083766632,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.91, confidence=0.91, probability_margin=0.82, trend_filter_passed=True, rule=bullish_signal, target_allocation=63.42%."
2023-10-13,2023-10-16,324.78460909741796,326.34454345703125,BULLISH_SIGNAL,0.926238539508071,0.926238539508071,True,0.6688685146810152,HOLD,3588.5572331806934,19,6200.546325683594,9789.103558864288,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.93, confidence=0.93, probability_margin=0.85, trend_filter_passed=True, rule=bullish_signal, target_allocation=66.89%."
2023-10-16,2023-10-17,323.3522278123477,325.7754821777344,BULLISH_SIGNAL,0.7293532159436023,0.7293532159436023,True,0.31885016167751506,REDUCE,6817.230844648124,9,2931.9793395996094,9749.210184247733,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.73, confidence=0.73, probability_margin=0.50, trend_filter_passed=True, rule=bullish_signal, target_allocation=31.89%."
2023-10-17,2023-10-18,326.1973269355328,323.86236572265625,NEUTRAL_SIGNAL,0.5159226518566932,0.48249274057096264,True,0.3010123961271627,HOLD,6817.230844648124,9,2914.7612915039062,9731.99213615203,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.48, confidence=0.52, probability_margin=0.03, trend_filter_passed=True, rule=neutral_hold, target_allocation=30.10%."
2023-10-18,2023-10-19,325.86377789501114,325.04949951171875,BULLISH_SIGNAL,0.8669752102753951,0.8669752102753951,True,0.5635114849340358,BUY,4532.761689191926,16,5200.7919921875,9733.553681379426,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.87, confidence=0.87, probability_margin=0.75, trend_filter_passed=True, rule=bullish_signal, target_allocation=56.35%."
2023-10-19,2023-10-20,325.441961975503,320.487548828125,NEUTRAL_SIGNAL,0.578874834538163,0.41227803518794476,True,0.5346160810366135,HOLD,4532.761689191926,16,5127.80078125,9660.562470441926,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.41, confidence=0.58, probability_margin=0.17, trend_filter_passed=True, rule=neutral_hold, target_allocation=53.46%."
2023-10-20,2023-10-23,319.31019990102027,323.08734130859375,BULLISH_SIGNAL,0.7695987639403867,0.7695987639403867,True,0.3903978025606875,REDUCE,6126.9186604732695,11,3553.9607543945312,9680.8794148678,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.77, confidence=0.77, probability_margin=0.55, trend_filter_passed=True, rule=bullish_signal, target_allocation=39.04%."
2023-10-23,2023-10-24,325.02983032476106,324.2744140625,BULLISH_SIGNAL,0.3952943793006498,0.3952943793006498,True,0.36850517302513724,HOLD,6126.9186604732695,11,3567.0185546875,9693.93721516077,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.40, confidence=0.40, probability_margin=0.03, trend_filter_passed=True, rule=neutral_hold, target_allocation=36.85%."
2023-10-24,2023-10-25,338.4902135639039,334.2225646972656,NEUTRAL_SIGNAL,0.95980928011783,0.031876914367854566,True,0.3779974404407495,HOLD,6126.9186604732695,11,3676.448211669922,9803.366872143191,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.03, confidence=0.96, probability_margin=0.93, trend_filter_passed=True, rule=neutral_hold, target_allocation=37.80%."
2023-10-25,2023-10-26,334.09496805111814,321.68438720703125,BULLISH_SIGNAL,0.8155676328263587,0.8155676328263587,True,0.4721202361357488,BUY,5457.726105371912,13,4181.897033691406,9639.623139063318,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.82, confidence=0.82, probability_margin=0.69, trend_filter_passed=True, rule=bullish_signal, target_allocation=47.21%."
2023-10-26,2023-10-27,324.1763153652428,323.56805419921875,NEUTRAL_SIGNAL,0.8741222606177639,0.06981743883593264,True,0.4357200338515947,HOLD,5457.726105371912,13,4206.384704589844,9664.110809961756,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.07, confidence=0.87, probability_margin=0.80, trend_filter_passed=True, rule=neutral_hold, target_allocation=43.57%."
2023-10-27,2023-10-30,327.09996393650596,330.9261474609375,NEUTRAL_SIGNAL,0.8435605514657804,0.06446164367627463,True,0.43792876459252783,HOLD,5457.726105371912,13,4302.0399169921875,9759.7660223641,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.06, confidence=0.84, probability_margin=0.75, trend_filter_passed=True, rule=neutral_hold, target_allocation=43.79%."
2023-10-30,2023-10-31,332.4370138355085,331.71099853515625,NEUTRAL_SIGNAL,0.7065132914354778,0.2574240975572028,True,0.4419164734438619,HOLD,5457.726105371912,13,4312.242980957031,9769.969086328943,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.26, confidence=0.71, probability_margin=0.45, trend_filter_passed=True, rule=neutral_hold, target_allocation=44.19%."
2023-10-31,2023-11-01,333.35918048886424,339.52032470703125,NEUTRAL_SIGNAL,0.911783621072971,0.027366187051879463,True,0.4425997670833323,HOLD,5457.726105371912,13,4413.764221191406,9871.490326563318,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.03, confidence=0.91, probability_margin=0.85, trend_filter_passed=True, rule=neutral_hold, target_allocation=44.26%."
2023-11-01,2023-11-02,340.66817584467145,341.7277526855469,BULLISH_SIGNAL,0.43533153181331335,0.43533153181331335,True,0.4479568634881519,HOLD,5457.726105371912,13,4442.460784912109,9900.186890284022,"Aggressive trader saw BULLISH_SIGNAL with bullish_probability=0.44, confidence=0.44, probability_margin=0.11, trend_filter_passed=True, rule=neutral_hold, target_allocation=44.80%."
2023-11-02,2023-11-03,343.01296696867126,346.1229553222656,NEUTRAL_SIGNAL,0.9022562275467779,0.005420794807509686,True,0.44965371886023114,HOLD,5457.726105371912,13,4499.598419189453,9957.324524561365,"Aggressive trader saw NEUTRAL_SIGNAL with bullish_probability=0.01, confidence=0.90, probability_margin=0.81, trend_filter_passed=True, rule=neutral_hold, target_allocation=44.97%."
2023-11-03,2023-11-06,346.7606838240873,349.7823791503906,BEARISH_SIGNAL,0.6247198723180788,0.026965514607097472,True,0.0,EXIT TO CASH,9958.855415694923,0,0.0,9958.855415694923,"Aggressive trader saw BEARISH_SIGNAL with bullish_probability=0.03, confidence=0.62, probability_margin=0.28, trend_filter_passed=True, rule=bearish_exit, target_allocation=0.00%."
