signal_date,trade_date,trade_price,market_close,predicted_signal,confidence,bullish_probability,trend_filter_passed,target_allocation,action,cash,shares,position_value,portfolio_value,explanation
2023-08-21,2023-08-22,319.3396208763862,316.3571472167969,BULLISH_SIGNAL,0.6407121419906616,0.6407121419906616,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.64, confidence=0.64, probability_margin=0.46, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-22,2023-08-23,317.69137970947685,320.8111877441406,BULLISH_SIGNAL,0.5140811800956726,0.5140811800956726,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.51, confidence=0.51, probability_margin=0.26, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-23,2023-08-24,326.55054687218063,313.914306640625,BULLISH_SIGNAL,0.5901424288749695,0.5901424288749695,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.59, confidence=0.59, probability_margin=0.28, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-24,2023-08-25,315.3858781640861,316.8673095703125,BULLISH_SIGNAL,0.5499535202980042,0.5499535202980042,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.55, confidence=0.55, probability_margin=0.14, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-25,2023-08-28,319.49656611253965,317.57366943359375,BULLISH_SIGNAL,0.6113291382789612,0.6113291382789612,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.61, confidence=0.61, probability_margin=0.41, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-28,2023-08-29,315.7881368695037,322.1945495605469,BULLISH_SIGNAL,0.5201503038406372,0.5201503038406372,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.52, confidence=0.52, probability_margin=0.23, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-29,2023-08-30,322.4495976903229,322.56732177734375,BULLISH_SIGNAL,0.5692597031593323,0.5692597031593323,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.57, confidence=0.57, probability_margin=0.28, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-30,2023-08-31,322.9696033369281,321.5568542480469,BULLISH_SIGNAL,0.34460827708244324,0.34460827708244324,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.34, confidence=0.34, probability_margin=0.00, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-08-31,2023-09-01,325.039690493004,322.4398498535156,BULLISH_SIGNAL,0.7829556465148926,0.7829556465148926,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.78, confidence=0.78, probability_margin=0.62, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-09-01,2023-09-05,322.77336861557694,327.23724365234375,BULLISH_SIGNAL,0.4183652102947235,0.4183652102947235,False,0.0,HOLD,10000.0,0,0.0,10000.0,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.42, confidence=0.42, probability_margin=0.13, trend_filter_passed=False, rule=neutral_hold, target_allocation=0.00%."
2023-09-05,2023-09-06,327.0704931119819,326.5799560546875,BULLISH_SIGNAL,0.763845682144165,0.763845682144165,True,0.23760631349351669,BUY,7707.071163291725,7,2286.0596923828125,9993.130855674537,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.76, confidence=0.76, probability_margin=0.55, trend_filter_passed=True, rule=bullish_signal, target_allocation=23.76%."
2023-09-06,2023-09-07,325.0200246507322,323.6661376953125,BULLISH_SIGNAL,0.7868725061416626,0.7868725061416626,True,0.2631916734907362,HOLD,7707.071163291725,7,2265.6629638671875,9972.734127158912,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.79, confidence=0.79, probability_margin=0.62, trend_filter_passed=True, rule=bullish_signal, target_allocation=26.32%."
2023-09-07,2023-09-08,323.84278154918144,327.94366455078125,BULLISH_SIGNAL,0.5557926893234253,0.5557926893234253,False,0.22728154653732272,HOLD,7707.071163291725,7,2295.6056518554688,10002.676815147193,"Balanced trader saw BULLISH_SIGNAL with bullish_probability=0.56, confidence=0.56, probability_margin=0.20, trend_filter_passed=False, rule=neutral_hold, target_allocation=22.73%."
